scenario_id,domain,student_profile,model_name,runner_type,selected_action,engagement_score,frustration_score,efficiency_score,total_reward
scenario_304,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_305,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_305,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_306,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_306,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_307,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_307,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_308,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_308,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_309,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_309,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_310,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_310,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_311,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_311,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_312,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_312,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_313,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_313,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_314,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_314,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_315,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_315,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_316,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_316,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_317,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_317,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_318,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_318,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_319,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_319,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_320,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_320,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_321,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_321,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_322,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_322,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_323,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_323,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_324,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_324,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_325,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_325,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_326,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_326,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_327,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_327,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_328,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_328,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_329,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_329,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_330,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_330,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_331,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_331,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_332,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_332,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_333,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_333,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_334,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_334,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_335,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_335,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_336,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_336,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_337,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_337,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_338,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_338,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_339,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_339,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_340,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_340,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_341,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_341,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_342,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_342,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_343,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_343,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_344,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_344,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_345,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_345,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_346,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_346,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_347,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_347,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_348,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_348,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_349,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_349,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_350,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_350,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_351,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_351,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_352,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_352,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_353,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_353,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_354,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_354,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_355,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_355,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_356,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_356,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_357,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_357,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_358,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_358,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_359,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_359,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_360,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_360,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_361,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_361,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_362,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_362,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_363,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_363,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_364,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_364,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_365,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_365,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_366,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_366,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_367,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_367,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_368,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_368,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_369,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_369,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_370,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_370,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_371,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_371,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_372,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_372,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_373,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_373,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_374,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_374,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_375,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_375,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_376,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_376,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_377,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_377,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_378,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_378,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_379,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_379,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_380,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_380,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_381,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_381,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_382,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_382,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_383,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_383,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_384,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_384,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_385,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_385,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_386,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_386,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_387,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_387,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.6,0.85
scenario_388,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_388,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_389,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,0.8,0.25,0.6,0.85
scenario_389,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_390,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_390,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_391,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_391,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_392,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_392,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_393,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_393,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_394,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_394,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_395,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_395,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_396,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_396,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_397,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_397,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_398,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_398,Python Programming,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_399,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_399,Logical Reasoning,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_400,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.55,1.0
scenario_400,High School Math,Deep Misconception,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.55,1.0
scenario_401,High School Math,Passive Learner,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.9,1.0
scenario_401,High School Math,Passive Learner,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.9,1.0
scenario_402,Python Programming,Passive Learner,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.9,1.0
scenario_402,Python Programming,Passive Learner,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,0.8,0.25,0.7,0.9
scenario_403,Logical Reasoning,Passive Learner,groq/llama-3.1-8b-instant,baseline_socratic_prompt,socratic_prompt,1.0,0.25,0.9,1.0
scenario_403,Logical Reasoning,Passive Learner,groq/llama-3.1-8b-instant,pmcts_full,socratic_prompt,1.0,0.25,0.9,1.0
